sample_id;collected_at;taxon_id;collection;id_feature;feature_value;FOI;original_data
BRS18-2-54;TVL;2838426;SACHA;IFC-12;IFV-3;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-40;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-41;IFV-3;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-63;IFV-3;IFG-5;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-65;IFV-2;IFG-5;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-75;IFV-2;IFG-6;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-76;IFV-3;IFG-6;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-78;IFV-3;IFG-6;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-93;IFV-2;IFG-6;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-94;IFV-4;IFG-6;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-98;IFV-3;IFG-7;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-109;IFV-2;IFG-7;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-134;IFV-4;IFG-9;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-135;IFV-4;IFG-9;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-54;TVL;2838426;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-54 - SCROPHULARIACEAE Halleria Halleria lucida
BRS18-2-55;TVL;2469344;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-7;IFV-3;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-58;IFV-2;IFG-4;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-85;IFV-3;IFG-6;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-86;IFV-2;IFG-6;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-87;IFV-2;IFG-6;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-89;IFV-2;IFG-6;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-107;IFV-3;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-116;IFV-3;IFG-7;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-55;TVL;2469344;SACHA;IFC-142;IFV-2;IFG-10;BRS18-2-55 - RUTACEAE Zanthoxylum Zanthoxylum capense
BRS18-2-56;TVL;198574;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-9;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-12;IFV-3;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-40;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-62;IFV-2;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-63;IFV-3;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-65;IFV-4;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-70;IFV-3;IFG-5;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-85;IFV-2;IFG-6;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-93;IFV-3;IFG-6;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-102;IFV-2;IFG-7;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-105;IFV-2;IFG-7;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-137;IFV-2;IFG-10;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
BRS18-2-56;TVL;198574;SACHA;IFC-156;IFV-2;IFG-10;BRS18-2-56 - EUPHORBIACEAE Suregada Suregada africana
OLI19-03;TVL;2479831;SACHA;IFC-1;IFV-2;IFG-3;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-5;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-13;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-22;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-26;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-31;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-32;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-41;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-48;IFV-2;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-49;IFV-3;IFG-4;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-61;IFV-2;IFG-5;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-65;IFV-2;IFG-5;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-68;IFV-2;IFG-5;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-75;IFV-2;IFG-6;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-78;IFV-2;IFG-6;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-91;IFV-2;IFG-6;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-92;IFV-2;IFG-6;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-97;IFV-2;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-98;IFV-3;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-106;IFV-2;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-107;IFV-2;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-115;IFV-2;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-116;IFV-2;IFG-7;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-03;TVL;2479831;SACHA;IFC-130;IFV-2;IFG-9;OLI19-03 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra
OLI19-04;TVL;2732827;SACHA;IFC-1;IFV-3;IFG-3;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-2;IFV-2;IFG-3;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-5;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-13;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-22;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-25;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-26;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-29;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-30;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-41;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-45;IFV-4;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-48;IFV-2;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-49;IFV-3;IFG-4;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-61;IFV-2;IFG-5;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-63;IFV-3;IFG-5;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-66;IFV-2;IFG-5;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-68;IFV-2;IFG-5;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-78;IFV-2;IFG-6;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-80;IFV-2;IFG-6;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-81;IFV-2;IFG-6;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-83;IFV-2;IFG-6;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-92;IFV-2;IFG-6;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-96;IFV-2;IFG-7;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-109;IFV-2;IFG-7;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-116;IFV-2;IFG-7;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-134;IFV-4;IFG-9;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-136;IFV-4;IFG-10;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-04;TVL;2732827;SACHA;IFC-156;IFV-4;IFG-10;OLI19-04 - COMBRETACEAE Combretum Combretum molle
OLI19-05;TVL;2998837;SACHA;IFC-2;IFV-2;IFG-3;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-5;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-9;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-13;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-22;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-25;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-26;IFV-3;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-29;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-30;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-41;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-47;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-58;IFV-2;IFG-4;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-61;IFV-2;IFG-5;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-63;IFV-2;IFG-5;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-66;IFV-2;IFG-5;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-68;IFV-3;IFG-5;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-69;IFV-2;IFG-5;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-80;IFV-2;IFG-6;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-81;IFV-2;IFG-6;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-83;IFV-2;IFG-6;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-91;IFV-2;IFG-6;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-92;IFV-3;IFG-6;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-97;IFV-2;IFG-7;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-104;IFV-2;IFG-7;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-115;IFV-2;IFG-7;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-136;IFV-2;IFG-10;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-05;TVL;2998837;SACHA;IFC-142;IFV-2;IFG-10;OLI19-05 - FABACEAE MIMOSOIDEAE  Senegalia  Senegalia burkei 
OLI19-06;TVL;2479831;SACHA;IFC-1;IFV-4;IFG-3;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-2;IFV-2;IFG-3;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-5;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-12;IFV-3;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-13;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-22;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-26;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-31;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-32;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-41;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-48;IFV-2;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-49;IFV-3;IFG-4;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-61;IFV-2;IFG-5;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-65;IFV-2;IFG-5;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-68;IFV-2;IFG-5;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-75;IFV-2;IFG-6;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-78;IFV-2;IFG-6;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-91;IFV-2;IFG-6;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-92;IFV-2;IFG-6;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-97;IFV-2;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-106;IFV-2;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-107;IFV-2;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-109;IFV-3;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-115;IFV-2;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
OLI19-06;TVL;2479831;SACHA;IFC-116;IFV-3;IFG-7;OLI19-06 - ANACARDIACEAE Sclerocarya  Sclerocarya birrea subsp. caffra 
